Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-28 00:00:00+08:00,17.861046389722265,17.950351394555927,17.027531118650174,17.38475227355957,19737975,0.0,0.0
2008-02-04 00:00:00+08:00,17.7419666926248,18.396871747308136,17.057293690918108,17.295440673828125,39876406,0.0,0.0
2008-02-11 00:00:00+08:00,17.295445973972072,17.622899169448104,16.67030981031515,17.56336212158203,37121051,0.0,0.0
2008-02-18 00:00:00+08:00,17.38474518267671,17.771734136160845,16.670303164264244,16.789377212524414,30581967,0.0,0.0
2008-02-25 00:00:00+08:00,16.967991251108486,17.920580460741768,16.491697214079124,17.503822326660156,42706051,0.0,0.0
2008-03-03 00:00:00+08:00,17.027530202461094,17.682435428627805,16.67030906677246,16.67030906677246,36923740,0.0,0.0
2008-03-10 00:00:00+08:00,16.670304155908756,17.89080811309376,15.807020093605168,15.866557121276855,92235167,0.0,0.0
2008-03-17 00:00:00+08:00,15.271189347099629,16.46192537627815,15.0330423683788,15.658178329467773,49529542,0.0,0.0
2008-03-24 00:00:00+08:00,15.658176550950238,16.074934568055447,15.152114704489366,15.509334564208984,56395986,0.0,0.0
2008-03-31 00:00:00+08:00,15.479569601356436,16.491695760290295,15.479569601356436,16.223779678344727,43327121,0.31,0.0
2008-04-07 00:00:00+08:00,16.560326688990756,16.560326688990756,16.138790641106386,16.289339065551758,35231378,0.0,0.0
2008-04-14 00:00:00+08:00,15.92802496890295,16.439888731806885,15.89791459258345,16.10868263244629,24154663,0.0,0.0
2008-04-21 00:00:00+08:00,16.229119055085537,16.981861104976456,16.07857064510735,16.40977668762207,67611554,0.0,0.0
2008-04-28 00:00:00+08:00,16.34955710308298,17.282957934627216,16.34955710308298,16.981861114501953,44461118,0.0,0.0
2008-05-05 00:00:00+08:00,17.102302267527403,17.19263110029417,16.018353977139316,16.138792037963867,44266562,0.0,0.0
2008-05-12 00:00:00+08:00,16.13878591083266,16.46999303669175,16.048457112359447,16.31944465637207,24669917,0.0,0.0
2008-05-19 00:00:00+08:00,16.319446868438355,16.379666458447463,15.837691296958639,15.867801666259766,35950483,0.0,0.0
2008-05-26 00:00:00+08:00,15.747360599822878,16.168896530796566,14.964509469263755,15.837689399719238,21590069,0.0,0.0
2008-06-02 00:00:00+08:00,15.115060042153866,16.740982121666292,15.115060042153866,16.500104904174805,38481822,0.0,0.0
2008-06-09 00:00:00+08:00,16.500101732737747,16.500101732737747,15.657031059265137,15.657031059265137,27767567,0.0,0.0
2008-06-16 00:00:00+08:00,15.747362808461636,15.83769162102702,15.355937188282864,15.386046409606934,30358605,0.0,0.0
2008-06-23 00:00:00+08:00,15.355937511103768,15.446266325568093,14.753743883217346,14.934401512145996,26353554,0.0,0.0
2008-06-30 00:00:00+08:00,15.265608397858534,15.265608397858534,14.542975599101034,14.603195190429688,17217896,0.0,0.0
2008-07-07 00:00:00+08:00,14.542974600862006,15.054839369131082,14.45264579436584,14.844071388244629,19002253,0.0,0.0
2008-07-14 00:00:00+08:00,14.844070401878025,15.175277535146538,14.573084000396166,15.08494758605957,23139447,0.0,0.0
2008-07-21 00:00:00+08:00,15.115062344229083,15.657036453277719,15.115062344229083,15.53659725189209,24063294,0.0,0.0
2008-07-28 00:00:00+08:00,15.446267039655027,16.753027318524325,14.904292979220212,15.145170211791992,15845883,0.0,0.0
2008-08-04 00:00:00+08:00,15.867801682355347,15.867801682355347,14.542975295183714,15.054840087890625,23638077,0.0,0.0
2008-08-11 00:00:00+08:00,14.994623929513718,16.843358531636103,14.934404325661573,15.422182083129883,37601545,0.0,0.0
2008-08-18 00:00:00+08:00,15.506488004770247,15.506488004770247,14.63330666739439,14.693526268005371,21311838,0.14,0.0
2008-08-25 00:00:00+08:00,14.895391526203783,15.500895237391687,14.895391526203783,15.319243431091309,16901507,0.0,0.0
2008-09-01 00:00:00+08:00,15.13759277969761,15.743096490885513,15.016491575497358,15.319243431091309,27512179,0.0,0.0
2008-09-08 00:00:00+08:00,15.712819232231887,15.86419513560635,15.288966240820793,15.561443328857422,46203988,0.0,0.0
2008-09-15 00:00:00+08:00,15.561442603154596,15.561442603154596,13.32107887572858,14.562360763549805,52868341,0.0,0.0
2008-09-22 00:00:00+08:00,15.44034705560208,15.44034705560208,14.047688763530125,14.108238220214844,26163506,0.0,0.0
2008-09-29 00:00:00+08:00,14.289887229750807,14.289887229750807,12.776128013779465,13.533007621765137,24672067,0.0,0.0
2008-10-06 00:00:00+08:00,13.321079742016037,13.533006241620322,11.129156112670898,11.129156112670898,37441129,0.0,0.0
2008-10-13 00:00:00+08:00,11.250256603269865,12.77612592009513,10.293560981750488,10.293560981750488,46257284,0.0,0.0
2008-10-20 00:00:00+08:00,11.395577924875756,11.395577924875756,9.252095136698689,9.433746337890625,51706076,0.0,0.0
2008-10-27 00:00:00+08:00,9.433747425147523,10.511544406959606,7.871547954266319,10.17246150970459,55553369,0.0,0.0
2008-11-03 00:00:00+08:00,10.656863573571725,11.129155641660029,9.930258792796156,10.668973922729492,35213650,0.0,0.0
2008-11-10 00:00:00+08:00,10.66897443701545,11.78310005038659,9.906039726896628,10.087690353393555,28542446,0.0,0.0
2008-11-17 00:00:00+08:00,10.293562709425187,10.668975504633728,9.38530717624061,10.17246150970459,22394774,0.0,0.0
2008-11-24 00:00:00+08:00,10.29356361744522,10.535764883344935,9.869710535940662,10.426774024963379,22453581,0.0,0.0
2008-12-01 00:00:00+08:00,10.475213446062732,10.559984748574022,8.98022548592282,10.233012199401855,14617776,0.0,0.0
2008-12-08 00:00:00+08:00,10.572093437878115,11.492459285971766,10.426772696848579,10.899065971374512,28827467,0.0,0.0
2008-12-15 00:00:00+08:00,11.383467106047485,11.613559118531471,11.032275067698752,11.117046356201172,20617663,0.0,0.0
2008-12-22 00:00:00+08:00,11.322919242890688,11.335028438724152,10.5236534176448,10.874845504760742,8820825,0.0,0.0
2008-12-29 00:00:00+08:00,10.64475598038719,11.104938973367549,10.475214513002816,10.947507858276367,9302907,0.0,0.0
2009-01-05 00:00:00+08:00,10.93539691147648,11.020168218013426,10.584204798413989,10.959617614746094,24600796,0.0,0.0
2009-01-12 00:00:00+08:00,10.923287586108199,11.080717535879883,10.293563167394725,10.58420467376709,17539020,0.0,0.0
2009-01-19 00:00:00+08:00,10.705306236625038,11.008058104606938,10.596315379366478,10.935397148132324,20459351,0.0,0.0
2009-01-26 00:00:00+08:00,10.935395130886636,11.625670047887345,10.79612957448281,11.383467674255371,10187636,0.0,0.0
2009-02-02 00:00:00+08:00,11.383468344628483,11.383468344628483,10.608424399064617,10.838515281677246,22523840,0.0,0.0
2009-02-09 00:00:00+08:00,11.00805829576952,11.00805829576952,10.65686616900809,10.826406478881836,16572650,0.0,0.0
2009-02-16 00:00:00+08:00,10.790075789089485,10.838516039072228,10.535764187953413,10.60842514038086,18579154,0.0,0.0
2009-02-23 00:00:00+08:00,10.777966565486977,10.899067780567101,10.414665230060164,10.52365493774414,20547945,0.0,0.0
2009-03-02 00:00:00+08:00,10.366224553326493,10.414664806406707,9.724389756380235,9.77283000946045,23188969,0.0,0.0
2009-03-09 00:00:00+08:00,9.736498877642253,10.414663489949108,9.736498877642253,10.305672645568848,21055301,0.0,0.0
2009-03-16 00:00:00+08:00,10.293562306298151,11.177597102954476,10.220901358330089,10.899065971374512,24350872,0.0,0.0
2009-03-23 00:00:00+08:00,10.899064985830238,11.528789294922207,10.874844287062169,11.177596092224121,31373680,0.0,0.0
2009-03-30 00:00:00+08:00,11.056495777019066,11.649889022605027,11.044385427948384,11.625669479370117,24355122,0.34,0.0
2009-04-06 00:00:00+08:00,11.90334301188628,12.335070966250667,11.779993008042196,12.05136489868164,24177079,0.0,0.0
2009-04-13 00:00:00+08:00,12.051365419736007,12.31040079191748,11.619637446705372,11.989689826965332,19372300,0.0,0.0
2009-04-20 00:00:00+08:00,11.841666288973155,12.427581339795822,11.792326061784259,12.36590576171875,15675063,0.0,0.0
2009-04-27 00:00:00+08:00,12.335070020992454,12.335070020992454,11.755321400623902,12.150044441223145,13417752,0.0,0.0
2009-05-04 00:00:00+08:00,12.137707139782151,13.383549294170388,11.631969538351855,13.198522567749023,79108010,0.0,0.0
2009-05-11 00:00:00+08:00,12.95182450201492,13.383552455961032,12.335070954299924,12.674284934997559,33276096,0.0,0.0
2009-05-18 00:00:00+08:00,12.458422134388538,13.136850095783805,12.36590816114006,12.674284934997559,20392703,0.0,0.0
2009-05-25 00:00:00+08:00,12.705122620243353,15.264649467379677,12.674284238733295,15.141298294067383,50932891,0.0,0.0
2009-06-01 00:00:00+08:00,15.141295328945459,15.727211522892846,14.77124423420368,15.3879976272583,44380855,0.0,0.0
2009-06-08 00:00:00+08:00,15.573028050244025,15.573028050244025,14.617060462259838,15.017950057983398,15965227,0.0,0.0
