Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-25 00:00:00+08:00,186.16264977494055,203.88294781834838,186.16264977494055,197.5115966796875,206493184,0.0,0.0
2019-12-02 00:00:00+08:00,197.1133921949169,198.0093560832541,187.65593145829212,196.61563110351562,102918918,0.0,0.0
2019-12-09 00:00:00+08:00,196.11786349457088,202.0909963928827,192.8326373624069,201.09547424316406,49134287,0.0,0.0
2019-12-16 00:00:00+08:00,200.69727594710903,207.46681456419455,199.10443439575783,206.07308959960938,50351530,0.0,0.0
2019-12-23 00:00:00+08:00,208.0641348836779,212.64354297165693,206.86951130999816,211.8471221923828,28438100,0.0,0.0
2019-12-30 00:00:00+08:00,210.05518276286574,214.0372715356215,205.2766731974662,211.0507049560547,39607752,0.0,0.0
2020-01-06 00:00:00+08:00,210.05516423216653,218.01934107509229,206.8694965330886,217.02381896972656,62197238,0.0,0.0
2020-01-13 00:00:00+08:00,218.8157817341363,226.38174130998547,215.23189575210137,219.4130859375,90451040,0.0,0.0
2020-01-20 00:00:00+08:00,220.01038884598194,221.80233170272942,210.85158836650405,213.63905334472656,69701377,0.0,0.0
2020-01-27 00:00:00+08:00,213.63906694794332,213.63906694794332,198.70623417498726,199.5026397705078,69621681,0.0,0.0
2020-02-03 00:00:00+08:00,200.29905872345176,218.21845788700944,199.1044351506405,214.4354705810547,105795415,0.0,0.0
2020-02-10 00:00:00+08:00,210.25427475987263,217.02382840888444,206.27218616521418,214.03726196289062,113684959,0.0,0.0
2020-02-17 00:00:00+08:00,213.43993792994624,216.82472227566402,211.05069090158483,211.64801025390625,66722974,0.0,0.0
2020-02-24 00:00:00+08:00,205.47578262010356,206.67042145094135,198.60668529510497,199.1044464111328,145548538,0.0,0.0
2020-03-02 00:00:00+08:00,200.29905694414646,207.2677121125146,199.70175275827827,202.88742065429688,82792069,0.0,0.0
2020-03-09 00:00:00+08:00,192.63354146948112,200.0999578055075,176.20742553022302,190.8415985107422,198500945,0.0,0.0
2020-03-16 00:00:00+08:00,184.1715861669655,185.06754996943098,166.84950792258147,182.1805419921875,205182378,0.0,0.0
2020-03-23 00:00:00+08:00,171.72757605125096,185.16712548134885,169.23877060123283,183.07652282714844,134015855,0.0,0.0
2020-03-30 00:00:00+08:00,179.39308345947387,186.56083970430308,176.70517676647066,182.87741088867188,76137880,0.0,0.0
2020-04-06 00:00:00+08:00,185.1671251334547,191.04069990827696,184.37070435285264,190.8415985107422,56977460,0.0,0.0
2020-04-13 00:00:00+08:00,190.841598417343,210.85160026428588,190.841598417343,206.67041015625,92171398,0.0,0.0
2020-04-20 00:00:00+08:00,204.48023015453077,206.86949227247717,196.41651038142308,197.11337280273438,93942333,0.0,0.0
2020-04-27 00:00:00+08:00,197.61114207621154,201.4936722927079,195.42099643638122,196.11785888671875,48731838,0.0,0.0
2020-05-04 00:00:00+08:00,188.95011063070527,194.72414224644353,186.06308722760477,192.5339813232422,115395346,0.0,0.0
2020-05-11 00:00:00+08:00,196.018310546875,198.805775680166,193.2308606040469,196.018310546875,95872709,0.0,0.0
2020-05-18 00:00:00+08:00,197.41204303120983,210.8515918960968,195.1223390753959,197.31248474121094,158158822,0.0,0.0
2020-05-25 00:00:00+08:00,192.83264277541957,202.29010346322733,189.4478734475472,193.42996215820312,150452712,0.0,0.0
2020-06-01 00:00:00+08:00,199.10443418834566,212.6435417893383,198.6066731028748,211.2498016357422,133714174,0.0,0.0
2020-06-08 00:00:00+08:00,213.63906873453118,219.6122018936648,206.4712967912003,211.0507049560547,118189886,0.0,0.0
2020-06-15 00:00:00+08:00,208.86056213405888,218.81578420726987,204.48025530756803,218.0193634033203,114605796,0.0,0.0
2020-06-22 00:00:00+08:00,215.23187962480938,223.79337594567946,211.05068975270666,213.63905334472656,131823410,0.0,0.0
2020-06-29 00:00:00+08:00,210.05517441217208,220.40859873355384,207.46681073659536,219.81129455566406,120247864,0.0,0.0
2020-07-06 00:00:00+08:00,222.99695863768764,262.61872752897835,222.00143650091226,254.25634765625,227168285,0.0,0.0
2020-07-13 00:00:00+08:00,252.86263160306035,257.24292308220384,230.56294103393623,237.73069763183594,162264143,0.0,0.0
2020-07-20 00:00:00+08:00,236.93428735453713,256.44652885991974,234.1468221122734,237.9298095703125,151697719,0.0,0.0
2020-07-27 00:00:00+08:00,239.7217405353137,248.48233863144424,234.54502831183837,244.89845275878906,79870945,0.0,0.0
2020-08-03 00:00:00+08:00,243.7038302326717,256.64560325107135,239.52264015713175,248.08412170410156,113509455,0.0,0.0
2020-08-10 00:00:00+08:00,243.70382569238603,249.8760599927601,236.93427202500757,245.6948699951172,83636356,0.0,0.0
2020-08-17 00:00:00+08:00,241.51369115156268,257.4420463090484,240.11995096100475,251.6680145263672,114199830,0.0,0.0
2020-08-24 00:00:00+08:00,259.83128869232286,282.728298806972,258.0393609226772,275.7596435546875,163761174,0.0,0.0
2020-08-31 00:00:00+08:00,281.5336541269981,290.6924701328695,264.01248845112696,272.7730712890625,183652261,0.0,0.0
2020-09-07 00:00:00+08:00,269.98562639549766,273.3703957191157,257.44204089651237,264.80889892578125,148458553,0.0,0.0
2020-09-14 00:00:00+08:00,265.6052811531315,271.7775302563782,262.8178314567174,268.39276123046875,96957816,0.0,0.0
2020-09-21 00:00:00+08:00,265.80439474416335,267.99455546745816,254.25633256673424,256.8446960449219,89381534,0.0,0.0
2020-09-28 00:00:00+08:00,260.8267986850866,274.7641085384882,260.0303931315477,274.36590576171875,63751823,0.0,0.0
2020-10-05 00:00:00+08:00,283.72381827561406,291.687995630719,276.1578437120792,284.91845703125,104196471,0.0,0.0
2020-10-12 00:00:00+08:00,286.71039939413265,296.6656215953178,282.92742711005315,292.68353271484375,88305466,0.0,0.0
2020-10-19 00:00:00+08:00,296.86470495300654,300.24947404624555,294.077224820221,296.66558837890625,86047511,0.0,0.0
2020-10-26 00:00:00+08:00,296.6656097926033,308.01455657425595,291.2897960940232,291.8871154785156,97056778,0.0,0.0
2020-11-02 00:00:00+08:00,297.06380068218164,300.2494836845072,270.78202224623226,280.73724365234375,231772294,0.0,0.0
2020-11-09 00:00:00+08:00,290.0951539190461,291.6879954653491,247.2877006596262,255.8491973876953,313118799,0.0,0.0
2020-11-16 00:00:00+08:00,252.26531400134155,254.455474946808,243.90293377661425,251.8671112060547,133945860,0.0,0.0
2020-11-23 00:00:00+08:00,262.0214259380057,273.7685744340806,259.4330624308079,268.39276123046875,144389599,0.0,0.0
2020-11-30 00:00:00+08:00,262.81787109375,265.4062349913134,252.86264870383522,262.81787109375,99011642,0.0,0.0
2020-12-07 00:00:00+08:00,259.8313144372359,261.6232423844315,251.86713621693747,257.2429504394531,78711940,0.0,0.0
2020-12-14 00:00:00+08:00,257.6411275955683,257.6411275955683,243.90293368719077,254.45547485351562,108982375,0.0,0.0
2020-12-21 00:00:00+08:00,253.85816602176146,253.85816602176146,227.57638549804688,227.57638549804688,42023210,0.0,0.0
2020-12-28 00:00:00+08:00,218.41754640744603,235.34142239751768,206.27217961736935,231.1602325439453,187561620,0.0,0.0
2021-01-04 00:00:00+08:00,223.7933795393256,231.55845524961387,215.4309844703758,223.19606018066406,171674747,0.0,0.0
2021-01-11 00:00:00+08:00,226.1826287370631,243.1065052343239,216.22740726808618,239.92083740234375,224340291,0.0,0.0
2021-01-18 00:00:00+08:00,237.53159357109018,268.7909833345531,235.54054925009348,249.4778594970703,261445365,0.0,0.0
2021-01-25 00:00:00+08:00,251.46890151113004,262.0214423917902,240.9163606304699,245.6948699951172,185401487,0.0,0.0
2021-02-01 00:00:00+08:00,244.89843111259992,266.2025974990562,243.90290903490643,256.8446960449219,224891570,0.0,0.0
2021-02-08 00:00:00+08:00,258.4375434456022,261.82231251216024,251.86709150409334,259.8312683105469,65348464,0.0,0.0
2021-02-15 00:00:00+08:00,259.83128606299016,268.1936662049243,251.2697893349211,255.8491973876953,129467282,0.0,0.0
2021-02-22 00:00:00+08:00,254.85369040126284,255.25189321632934,229.76653329048128,231.35935974121094,157076831,0.0,0.0
2021-03-01 00:00:00+08:00,233.74861183984612,235.54055480912763,220.2095040613447,225.98353576660156,117280167,0.0,0.0
