Price,Close,High,Low,Open,Volume
Ticker,0981.HK,0981.HK,0981.HK,0981.HK,0981.HK
Date,,,,,
2008-01-28,6.5,6.599999904632568,6.199999809265137,6.300000190734863,2848300
2008-02-04,6.5,6.800000190734863,6.400000095367432,6.599999904632568,5105361
2008-02-11,6.5,6.599999904632568,6.300000190734863,6.599999904632568,6801562
2008-02-18,6.199999809265137,6.5,6.199999809265137,6.400000095367432,8476625
2008-02-25,6.300000190734863,6.400000095367432,6.099999904632568,6.199999809265137,9839742
2008-03-03,5.5,6.300000190734863,5.199999809265137,6.199999809265137,19877179
2008-03-10,4.75,5.5,4.699999809265137,5.5,15393409
2008-03-17,4.5,4.699999809265137,4.099999904632568,4.650000095367432,19021790
2008-03-24,5.5,5.900000095367432,4.5,4.5,37991293
2008-03-31,5.400000095367432,5.599999904632568,4.949999809265137,5.5,16635063
2008-04-07,5.0,5.599999904632568,4.849999904632568,5.400000095367432,22881096
2008-04-14,5.599999904632568,7.300000190734863,4.800000190734863,4.849999904632568,108530505
2008-04-21,5.900000095367432,6.599999904632568,5.5,5.800000190734863,59610122
2008-04-28,6.099999904632568,6.400000095367432,5.699999809265137,5.900000095367432,35149600
2008-05-05,5.900000095367432,6.900000095367432,5.800000190734863,6.099999904632568,65647526
2008-05-12,5.400000095367432,6.0,5.400000095367432,5.900000095367432,46000522
2008-05-19,5.400000095367432,5.699999809265137,5.199999809265137,5.5,32718281
2008-05-26,4.800000190734863,5.900000095367432,4.800000190734863,5.300000190734863,67697472
2008-06-02,5.300000190734863,5.5,4.800000190734863,4.800000190734863,56629146
2008-06-09,4.800000190734863,5.300000190734863,4.800000190734863,5.300000190734863,20335943
2008-06-16,4.75,4.949999809265137,4.650000095367432,4.849999904632568,14695550
2008-06-23,4.550000190734863,4.75,4.349999904632568,4.699999809265137,18447369
2008-06-30,4.050000190734863,4.550000190734863,4.0,4.550000190734863,12364000
2008-07-07,4.300000190734863,4.300000190734863,3.950000047683716,4.099999904632568,16607200
2008-07-14,4.050000190734863,4.400000095367432,4.0,4.300000190734863,10868381
2008-07-21,4.349999904632568,4.75,4.050000190734863,4.099999904632568,24559829
2008-07-28,4.199999809265137,4.449999809265137,4.150000095367432,4.449999809265137,12811360
2008-08-04,3.6500000953674316,4.199999809265137,3.5999999046325684,4.199999809265137,18643470
2008-08-11,3.5,3.75,3.299999952316284,3.700000047683716,22246310
2008-08-18,3.5,3.75,3.450000047683716,3.549999952316284,10471445
2008-08-25,3.6500000953674316,3.75,3.450000047683716,3.549999952316284,13904116
2008-09-01,3.549999952316284,4.0,3.549999952316284,3.5999999046325684,14488800
2008-09-08,3.4000000953674316,3.75,3.299999952316284,3.6500000953674316,14851614
2008-09-15,2.549999952316284,3.4000000953674316,2.450000047683716,3.4000000953674316,31844354
2008-09-22,2.2899999618530273,2.75,2.25,2.6500000953674316,33615847
2008-09-29,2.430000066757202,2.5999999046325684,2.0,2.2899999618530273,15206600
2008-10-06,1.7200000286102295,2.440000057220459,1.7000000476837158,2.440000057220459,25864580
2008-10-13,1.7100000381469727,1.899999976158142,1.649999976158142,1.8600000143051147,15635556
2008-10-20,1.2999999523162842,1.7599999904632568,1.2400000095367432,1.7400000095367432,23584953
2008-10-27,1.440000057220459,1.4700000286102295,1.059999942779541,1.2999999523162842,31007277
2008-11-03,1.5499999523162842,1.8700000047683716,1.350000023841858,1.440000057220459,15735200
2008-11-10,1.6699999570846558,2.5,1.5499999523162842,1.5499999523162842,51641229
2008-11-17,1.5199999809265137,1.75,1.4600000381469727,1.6799999475479126,17995100
2008-11-24,1.4900000095367432,1.5700000524520874,1.4600000381469727,1.5499999523162842,10820927
2008-12-01,1.690000057220459,1.8200000524520874,1.4800000190734863,1.5,54471100
2008-12-08,2.299999952316284,2.299999952316284,1.7200000286102295,1.7200000286102295,85983091
2008-12-15,2.440000057220459,2.700000047683716,2.2200000286102295,2.4000000953674316,68408797
2008-12-22,2.950000047683716,3.0,2.299999952316284,2.549999952316284,58365100
2008-12-29,3.200000047683716,3.5,2.450000047683716,2.450000047683716,98964106
2009-01-05,3.299999952316284,3.8499999046325684,3.200000047683716,3.299999952316284,89410253
2009-01-12,2.950000047683716,3.25,2.75,3.25,31139190
2009-01-19,2.440000057220459,3.049999952316284,2.4000000953674316,2.950000047683716,23787473
