Price,Close,High,Low,Open,Volume
Ticker,0700.HK,0700.HK,0700.HK,0700.HK,0700.HK
Date,,,,,
2008-01-28,8.14372444152832,8.332713801053881,7.911782793257394,8.066410855002198,22619308
2008-02-04,7.989097595214844,9.11444382130211,7.903193893347606,8.06641208219586,59470212
2008-02-11,8.573244094848633,8.590425185165914,7.825877774701966,7.825877774701966,62969063
2008-02-18,8.109362602233887,8.7106928930281,8.07500130298205,8.590427012607776,43453488
2008-02-25,8.538887023925781,8.69351513583366,8.040642267967046,8.057822478084596,67517636
2008-03-03,8.023460388183594,8.709835132186036,8.014869395268187,8.51311499142244,62557666
2008-03-10,8.040641784667969,8.590428915318977,7.3877689560436,7.989098491334892,87271964
2008-03-17,6.717714786529541,7.9031939710574255,5.84149044254211,7.739975780604293,197761928
2008-03-24,7.834469318389893,7.98909739987852,6.7177145562256415,6.7177145562256415,89534046
2008-03-31,8.246809959411621,8.246809959411621,7.525214643396003,7.7313851145544525,113669627
2008-04-07,7.989097595214844,8.624789254757342,7.946146188627572,8.418619659321815,74845056
2008-04-14,8.521702766418457,8.727873209644512,7.903192325432808,7.903192325432808,101246292
2008-04-21,9.363568305969238,9.518195530706032,8.762237839922983,8.865323545107035,101673110
2008-04-28,9.621281623840332,9.698595239326176,8.839551808720644,9.363568683527962,79630803
2008-05-05,9.896172523498535,9.95630502023043,9.269071027039896,9.707182264461213,110310811
2008-05-12,11.53762149810791,12.218333627036547,9.815681277315502,9.926319149552087,236120920
2008-05-19,11.572088241577148,12.002917785071231,10.83967766107731,11.20157347924462,134111170
2008-05-26,11.322205543518066,12.046000734440316,10.951692569621786,11.890900746214422,354961087
2008-06-02,11.787506103515625,12.416517152325461,11.494542151072684,11.632406963669373,378462193
2008-06-09,10.701813697814941,11.78750489084545,10.25374976022151,11.78750489084545,167590061
2008-06-16,10.839677810668945,11.511771836482884,10.598412442894938,10.701812140912303,108369968
2008-06-23,10.339914321899414,11.115408029751832,10.133115821525488,10.512245959844483,114457509
2008-06-30,10.339914321899414,10.68457759778955,9.822918516664469,10.64149535685309,84609299
2008-07-07,11.304973602294922,11.304973602294922,10.469163293675226,10.546712400493623,81390158
2008-07-14,10.85690975189209,11.26188957733573,10.04695010100481,11.089557945346879,113934678
2008-07-21,11.49454116821289,12.063235588622033,10.96031183375595,10.96031183375595,77019630
2008-07-28,12.364813804626465,12.390663504481601,11.05509181590086,11.563470434918141,75822059
2008-08-04,11.477304458618164,12.399280972342629,11.348055956142602,12.399280972342629,64872897
2008-08-11,10.977543830871582,11.787504509469548,10.719045893684974,11.554855385461753,121717700
2008-08-18,11.098177909851074,11.684105784903515,10.831062787683116,11.253276150400271,67099805
2008-08-25,11.546238899230957,11.770270856604313,10.874144809910575,11.460072624641228,85416159
2008-09-01,10.279600143432617,12.02876915236845,9.831537106549552,11.546239248048296,153150128
2008-09-08,10.400232315063477,11.080942690506689,9.82291986692067,10.822445643756016,154598107
2008-09-15,10.512246131896973,10.94307567951084,8.082366164083115,10.400231055669202,210910873
2008-09-22,9.753987312316895,10.787978109589526,9.478255066231153,10.684578405882396,118494791
2008-09-29,8.78892707824707,9.87461811221405,8.513195739017437,9.822918708958435,152710613
2008-10-06,7.772169589996338,8.88164059683107,7.169007898811029,8.88164059683107,250042654
2008-10-13,8.57351303100586,9.702287293901874,7.467659332071963,7.467659332071963,194501831
2008-10-20,7.57398796081543,9.564421337558802,7.487821689624877,8.582129946425622,150900965
2008-10-27,9.478256225585938,9.478256225585938,6.074700131191937,7.548139180897111,268769186
2008-11-03,8.961259841918945,10.029717471870887,7.9272681845591,9.266974311340524,104808599
2008-11-10,8.64244556427002,9.848769787121489,8.039283452844286,9.461021569405197,154129385
2008-11-17,6.893277168273926,8.616596460342407,6.695095356089065,8.444264798555519,242670416
2008-11-24,7.324106216430664,7.634304432227552,6.600312310937489,6.8846603782847025,282831034
2008-12-01,7.58260440826416,8.004817720707711,7.151774825060475,7.324106480061983,123259373
2008-12-08,8.05651569366455,8.702760844810692,7.815250349938171,7.815250349938171,200035660
2008-12-15,8.78892707824707,9.133591252284111,7.910034548702315,7.910034548702315,163442831
2008-12-22,8.590744972229004,9.05604134299919,7.978966674779221,8.961258814983017,35986246
2008-12-29,8.961259841918945,9.047425219099077,7.978967589147136,7.978967589147136,72763182
2009-01-05,7.410272121429443,9.219757464559809,7.281022722648825,8.978492989849027,251158022
2009-01-12,7.384422779083252,7.832486251537581,7.143157832377074,7.582604588166916,146623351
2009-01-19,7.625687122344971,8.082366383925478,7.237940697225642,7.237940697225642,78064076
2009-01-26,8.340863227844238,8.349479497021678,7.625686144126719,7.625686144126719,69164146
2009-02-02,7.90141487121582,8.340861441757154,7.496436044202428,8.340861441757154,122894734
2009-02-09,8.39256477355957,8.754462434024695,7.772170057619207,8.168533695014398,130811731
2009-02-16,7.8669514656066895,8.633828923446426,7.815251170622171,8.633828923446426,57496737
2009-02-23,7.746319770812988,8.099600241986655,7.677386930725456,8.004817698291276,91250436
2009-03-02,8.013434410095215,8.444264907205614,7.4878222554723814,7.539521665533664,120300343
2009-03-09,8.892325401306152,8.952641065312315,7.970349881129415,8.23746401758447,135882785
2009-03-16,9.099125862121582,9.555805141933055,8.823394505269468,8.995726157602132,158337579
2009-03-23,9.874618530273438,10.202049286621046,9.14220790941162,9.14220790941162,174420778
2009-03-30,10.245129585266113,10.486394004812597,9.685050768076415,9.822916405359992,126969609
2009-04-06,10.65011215209961,10.83967812200959,10.133116321362758,10.426081100860193,92671650
2009-04-13,11.33944034576416,11.537621707128793,10.357148918417934,10.650112825026493,105329933
2009-04-20,11.365289688110352,11.442839689132805,10.42608142783665,11.236041172072618,99523488
2009-04-27,11.890901565551758,12.063234105321929,10.943076162415004,11.201574080670463,82568993
2009-05-04,12.66639518737793,12.924893102920322,12.080467410788303,12.166633679769031,161241490
2009-05-11,13.759565353393555,14.382248124304926,11.986648260824783,12.367176720235891,162561691
2009-05-18,13.47416877746582,14.148741618588588,13.370387720971028,13.370387720971028,93577994
2009-05-25,14.944393157958984,15.1173604000556,12.886079666665665,13.517411397615126,107837808
2009-06-01,15.731396675109863,15.999496955439557,14.468733984555257,14.650350188044722,158786483
2009-06-08,15.532483100891113,15.895715478144673,14.356304583430102,15.74004343682175,103612719
2009-06-15,15.653559684753418,15.705451559164183,14.615755299975213,15.324923075985094,123711179
2009-06-22,16.085981369018555,16.258949545560537,14.68494522290461,15.740046805309916,141593935
2009-06-29,15.350868225097656,16.56164172657371,15.22114210935913,16.31083754493754,81580400
2009-07-06,15.61896800994873,15.973550567779773,1.5134651511986856,15.480593848767704,75897736
