Price,Close,High,Low,Open,Volume
Ticker,0005.HK,0005.HK,0005.HK,0005.HK,0005.HK
Date,,,,,
2008-01-28,54.928104400634766,55.06751725488956,53.90575528748682,54.509872928702706,26800010
2008-02-04,52.97636413574219,56.60106415267045,52.51165918718305,55.90400672983174,70366434
2008-02-11,53.208717346191406,54.46341930649357,50.652840093754264,52.27930743621426,143883187
2008-02-18,53.34813690185547,53.71989878494403,52.13990103191846,53.20872397981108,93762952
2008-02-25,56.08989334106445,57.76283421495661,53.90578121019773,54.37048622063047,163811166
2008-03-03,54.463417053222656,56.92635463093193,54.37047748423703,54.37047748423703,150766319
2008-03-10,57.065792083740234,58.83166947219885,54.78873620966212,54.83520601414967,156972991
2008-03-17,56.229305267333984,57.11224548061535,54.41695504963388,54.83519026070587,148775016
2008-03-24,59.67555618286133,59.86203945038051,56.4120492041111,56.4120492041111,123739803
2008-03-31,61.447166442871094,61.82014003572346,58.78973759691251,59.209331999636476,107911195
2008-04-07,61.86675262451172,62.00661860052179,60.60797306817919,61.493779059777886,67071306
2008-04-14,60.9343147277832,61.30728824635415,60.1417504469938,61.07418068648207,77346371
2008-04-21,61.72688674926758,62.006618701744365,60.74783914335695,62.006618701744365,80933731
2008-04-28,63.54515075683594,63.96474170732634,61.773531084100554,61.913397105557806,93565442
2008-05-05,61.959991455078125,63.77823483380758,61.633642268294494,63.73161047260475,92952642
2008-05-12,63.125526428222656,63.31201675053426,61.95998859081915,61.95998859081915,70726260
2008-05-19,61.447166442871094,63.498510532739736,60.98095123027554,63.312027293253344,72858979
2008-05-26,61.48263931274414,61.76274530896823,61.0158007346316,61.10916702557583,63516949
2008-06-02,61.295902252197266,61.762740796199694,60.689010720315935,61.62268780832079,63631538
2008-06-09,58.02802658081055,61.29589605862976,58.02802658081055,61.29589605862976,103277914
2008-06-16,58.0747184753418,59.33518118217567,57.93466548049554,58.3548209033387,76660727
2008-06-23,56.90761184692383,58.58822967506478,56.34740352974686,57.46781660240582,84285009
2008-06-30,55.36705017089844,56.72088265019695,54.76016220548559,56.44078023833753,98740523
2008-07-07,55.50712966918945,55.78723221483246,53.96656032560729,54.713501634554326,115990709
2008-07-14,56.02060317993164,56.02060317993164,52.37926254855847,54.94687352763867,133548221
2008-07-21,59.895362854003906,60.82903957153042,57.88795648664428,57.88795648664428,158344023
2008-07-28,60.40890121459961,60.59564089532308,58.5882338487361,59.75533014054359,96536594
2008-08-04,59.475242614746094,60.408916319963744,58.49488219682586,60.22218371593788,78335349
2008-08-11,58.26142883300781,60.92240606399913,56.20733933383685,56.20733933383685,85773354
2008-08-18,54.99357223510742,58.54154383311875,54.99357223510742,58.54154383311875,73274700
2008-08-25,57.73960876464844,57.87986835037067,55.68248838676905,55.68248838676905,86574810
2008-09-01,54.84093475341797,57.739601584312354,54.84093475341797,57.27207444597784,78108562
2008-09-08,57.085079193115234,58.67467263117451,56.337036271366756,57.505854451270636,138454638
2008-09-15,57.73960876464844,59.936985161300626,49.74489441831777,57.27208156817355,275304356
2008-09-22,58.207122802734375,59.84346762048193,57.50583216655686,59.84346762048193,125800363
2008-09-29,57.599361419677734,58.67467562687058,55.21497292432642,58.67467562687058,104468544
2008-10-06,51.33449172973633,57.038322558840484,50.492941281596494,57.038322558840484,141175887
2008-10-13,49.18387222290039,54.70069597920743,49.18387222290039,51.10073707231324,175808705
2008-10-20,41.14238357543945,51.100711935819575,41.14238357543945,49.13709603409536,182481190
2008-10-27,43.01249694824219,44.60208994015398,35.06453555563222,39.763184746866536,258932091
2008-11-03,43.01249694824219,45.092991297763426,39.99507210205775,39.99507210205775,99452611
2008-11-10,38.47748947143555,44.25144960071272,37.659316882393654,43.94755621139299,109511941
2008-11-17,36.02297592163086,39.17878484882416,34.19961893919588,38.26710457413175,112544647
2008-11-24,39.22138595581055,39.22138595581055,34.20742269016654,36.53352239936432,100088735
2008-12-01,38.14363098144531,39.596274662321974,36.550407380604895,38.77623347109045,66366072
2008-12-08,38.54193878173828,41.09578010380285,38.54193878173828,39.36198003241356,87784777
2008-12-15,35.870948791503906,40.32260130533698,35.35549142982527,40.0414414443864,138122805
2008-12-22,34.65260314941406,35.35549573723257,33.92628295372621,34.86347307081756,81630012
2008-12-29,36.081817626953125,36.081817626953125,34.01999876182224,34.207437490488026,66178572
