Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-28 00:00:00+08:00,54.5099069995666,55.067551674303594,53.90578898075289,54.928138732910156,26800010,0.0,0.0
2008-02-04 00:00:00+08:00,55.90401880636049,56.601076379779364,52.51167053088807,52.976375579833984,70366434,0.0,0.0
2008-02-11 00:00:00+08:00,52.27930368814927,54.46341540184285,50.65283646229573,53.20871353149414,143883187,0.0,0.0
2008-02-18 00:00:00+08:00,53.20873158926796,53.719906467504764,52.13990848852143,53.34814453125,93762952,0.0,0.0
2008-02-25 00:00:00+08:00,54.3704825228708,57.76283028648193,53.90577754404285,56.08988952636719,163811166,0.0,0.0
2008-03-03 00:00:00+08:00,54.3704927169876,56.926370579751975,54.3704927169876,54.46343231201172,150766319,0.0,0.0
2008-03-10 00:00:00+08:00,54.83518402061875,58.83164587574986,54.7887142347695,57.06576919555664,156972991,0.0,0.0
2008-03-17 00:00:00+08:00,54.8351716601159,57.112226107627755,54.416936590913046,56.229286193847656,148775016,3.0333068,0.0
2008-03-24 00:00:00+08:00,56.41203838586807,59.86202797052647,56.41203838586807,59.67554473876953,123739803,0.0,0.0
2008-03-31 00:00:00+08:00,59.209331999636476,61.82014003572346,58.78973759691251,61.447166442871094,107911195,0.0,0.0
2008-04-07 00:00:00+08:00,61.493786643177394,62.00662624716456,60.607980542341295,61.86676025390625,67071306,0.0,0.0
2008-04-14 00:00:00+08:00,61.0741959802955,61.3073035985409,60.141765507313885,60.934329986572266,77346371,0.0,0.0
2008-04-21 00:00:00+08:00,62.00662253372895,62.00662253372895,60.747842897549454,61.726890563964844,80933731,0.0,0.0
2008-04-28 00:00:00+08:00,61.91336737162988,63.96471098823954,61.773501417343326,63.54512023925781,93565442,0.0,0.0
2008-05-05 00:00:00+08:00,63.73163401522907,63.77825839365506,61.63366503592384,61.96001434326172,92952642,0.0,0.0
2008-05-12 00:00:00+08:00,61.95999607934597,63.31202440246814,61.95999607934597,63.12553405761719,70726260,0.0,0.0
2008-05-19 00:00:00+08:00,63.312027293253344,63.498510532739736,60.98095123027554,61.447166442871094,72858979,1.3999878,0.0
2008-05-26 00:00:00+08:00,61.10916323405069,61.76274147689175,61.01579694889938,61.482635498046875,63516949,0.0,0.0
2008-06-02 00:00:00+08:00,61.62269547838975,61.76274848370081,60.68901827417173,61.2959098815918,63631538,0.0,0.0
2008-06-09 00:00:00+08:00,61.29591620624642,61.29591620624642,58.028045654296875,58.028045654296875,103277914,0.0,0.0
2008-06-16 00:00:00+08:00,58.35482473643478,59.33518507966772,57.93466928599328,58.07472229003906,76660727,0.0,0.0
2008-06-23 00:00:00+08:00,57.46782045465538,58.58823360241917,56.34740730689159,56.907615661621094,84285009,0.0,0.0
2008-06-30 00:00:00+08:00,56.440784127013,56.72088655817102,54.760165978369294,55.3670539855957,98740523,0.0,0.0
2008-07-07 00:00:00+08:00,54.713467793153825,55.78719770930801,53.966526946205,55.50709533691406,115990709,0.0,0.0
2008-07-14 00:00:00+08:00,54.94688475238508,56.02061462402344,52.37927324878401,56.02061462402344,133548221,0.0,0.0
2008-07-21 00:00:00+08:00,57.888000728806375,60.82908606148088,57.888000728806375,59.895408630371094,158344023,0.0,0.0
2008-07-28 00:00:00+08:00,59.755352781097216,60.595663854260025,58.58825604709141,60.4089241027832,96536594,0.0,0.0
2008-08-04 00:00:00+08:00,60.22216054030485,60.408893072469375,58.49485968591974,59.4752197265625,78335349,0.0,0.0
2008-08-11 00:00:00+08:00,56.20736877547438,60.922437975408165,56.20736877547438,58.26145935058594,85773354,0.0,0.0
2008-08-18 00:00:00+08:00,58.54155601553888,58.54155601553888,54.99358367919922,54.99358367919922,73274700,1.3999878,0.0
2008-08-25 00:00:00+08:00,55.68248838676905,57.87986835037067,55.68248838676905,57.73960876464844,86574810,0.0,0.0
2008-09-01 00:00:00+08:00,57.27208639739479,57.73961363329189,54.840946197509766,54.840946197509766,78108562,0.0,0.0
2008-09-08 00:00:00+08:00,57.505850608455155,58.67466871025302,56.33703250665729,57.08507537841797,138454638,0.0,0.0
2008-09-15 00:00:00+08:00,57.27208156817355,59.936985161300626,49.74489441831777,57.73960876464844,275304356,0.0,0.0
2008-09-22 00:00:00+08:00,59.843455854668676,59.843455854668676,57.50582086034568,58.20711135864258,125800363,0.0,0.0
2008-09-29 00:00:00+08:00,58.67465231139077,58.67465231139077,55.21495098362419,57.59933853149414,104468544,0.0,0.0
2008-10-06 00:00:00+08:00,57.03833103594528,57.03833103594528,50.49294878591878,51.33449935913086,141175887,0.0,0.0
2008-10-13 00:00:00+08:00,51.10072914557493,54.70068749404407,49.18386459350586,49.18386459350586,175808705,0.0,0.0
2008-10-20 00:00:00+08:00,49.13712792583101,51.1007451020123,41.14241027832031,41.14241027832031,182481190,0.0,0.0
2008-10-27 00:00:00+08:00,39.763184746866536,44.60208994015398,35.06453555563222,43.01249694824219,258932091,0.0,0.0
2008-11-03 00:00:00+08:00,39.99507210205775,45.092991297763426,39.99507210205775,43.01249694824219,99452611,0.0,0.0
2008-11-10 00:00:00+08:00,43.94755621139299,44.25144960071272,37.659316882393654,38.47748947143555,109511941,0.0,0.0
2008-11-17 00:00:00+08:00,38.26709241710568,39.17877240216758,34.19960807436396,36.02296447753906,112544647,1.3999878,0.0
2008-11-24 00:00:00+08:00,36.533540165733946,39.221405029296875,34.20743932534638,39.221405029296875,100088735,0.0,0.0
2008-12-01 00:00:00+08:00,38.77623347109045,39.596274662321974,36.550407380604895,38.14363098144531,66366072,0.0,0.0
2008-12-08 00:00:00+08:00,39.36198003241356,41.09578010380285,38.54193878173828,38.54193878173828,87784777,0.0,0.0
2008-12-15 00:00:00+08:00,40.04144570259485,40.32260559344538,35.355495189706204,35.87095260620117,138122805,0.0,0.0
2008-12-22 00:00:00+08:00,34.86346539499622,35.35548795308358,33.92627548424415,34.65259552001953,81630012,0.0,0.0
2008-12-29 00:00:00+08:00,34.20743387395685,36.08181381225586,34.01999516510775,36.08181381225586,66178572,0.0,0.0
2009-01-05 00:00:00+08:00,36.1755192021131,36.55039649362409,34.676017186258754,35.004032135009766,70106897,0.0,0.0
2009-01-12 00:00:00+08:00,34.84004181945141,35.05091174044092,29.75578615923189,30.08380126953125,159415946,0.0,0.0
2009-01-19 00:00:00+08:00,29.52148179174303,29.52148179174303,25.72586341925236,26.920780181884766,293291537,0.0,0.0
2009-01-26 00:00:00+08:00,26.920781445018306,29.638631919667993,26.920781445018306,28.49057388305664,75441278,0.0,0.0
2009-02-02 00:00:00+08:00,28.20942103828016,29.099750518798828,27.178511619347017,29.099750518798828,102042024,0.0,0.0
2009-02-09 00:00:00+08:00,29.662061446339425,29.68549083749006,27.4128059324671,28.584293365478516,104856466,0.0,0.0
2009-02-16 00:00:00+08:00,28.021975417631033,28.021975417631033,25.679000854492188,25.679000854492188,177139544,0.0,0.0
2009-02-23 00:00:00+08:00,25.25726549941566,27.41280129660855,25.069826826812946,26.686479568481445,169426004,0.0,0.0
2009-03-02 00:00:00+08:00,26.686493128351465,26.897361295288377,20.14959067859869,20.383888244628906,379782337,0.0,0.0
2009-03-09 00:00:00+08:00,20.38388113882027,20.38388113882027,15.229336483026641,17.923757553100586,402907400,0.0,0.0
2009-03-16 00:00:00+08:00,17.360038070281973,20.055864129721027,17.360038070281973,19.423261642456055,244033020,0.777771,0.0
2009-03-23 00:00:00+08:00,18.742487735685685,21.584393303733588,18.460644750485105,20.574459075927734,309911401,0.0,0.0
2009-03-30 00:00:00+08:00,20.433530656164177,23.88609201578977,19.423596815018282,23.22846221923828,281588080,0.0,0.0
2009-04-06 00:00:00+08:00,23.55728173703124,24.567213945909483,22.617808914687455,23.909584045410156,169877114,0.0,0.0
2009-04-13 00:00:00+08:00,23.9095894232377,26.774981459119243,23.533798776254294,25.905969619750977,221837509,0.0,0.0
2009-04-20 00:00:00+08:00,25.905968370806914,26.164323084225597,23.815640613323882,24.75511360168457,176474967,0.0,0.0
2009-04-27 00:00:00+08:00,24.80209373274739,25.788541731968166,23.604265683317838,25.718080520629883,172851616,0.0,0.0
2009-05-04 00:00:00+08:00,25.90596306963598,31.02609052522438,25.765040716696983,30.955629348754883,329672002,0.0,0.0
2009-05-11 00:00:00+08:00,31.75417392636042,32.59970072020167,28.959244307713668,30.20404624938965,248465975,0.0,0.0
2009-05-18 00:00:00+08:00,29.499447791779037,32.15345757728099,29.07668607495953,30.838197708129883,185324253,0.62221676,0.0
2009-05-25 00:00:00+08:00,30.615676819412275,32.42628068733369,30.168905694550073,32.21465301513672,127072408,0.0,0.0
2009-06-01 00:00:00+08:00,32.92007902336334,33.31982212247483,30.850816195722583,30.944875717163086,284326354,0.0,0.0
2009-06-08 00:00:00+08:00,30.568649861463957,33.08468417092202,29.65159000681959,32.84954071044922,220615926,0.0,0.0
2009-06-15 00:00:00+08:00,32.6849406373523,32.826028147247676,30.803792974770875,31.321107864379883,120482702,0.0,0.0
2009-06-22 00:00:00+08:00,31.22705576199357,31.9795142020888,30.145394287603324,30.803796768188477,114731353,0.0,0.0
2009-06-29 00:00:00+08:00,30.686226435005665,31.180029215138802,29.769166435618786,30.09836769104004,98100442,0.0,0.0
2009-07-06 00:00:00+08:00,29.91024371759133,30.404046358090923,28.852098277667082,29.41644287109375,89387454,0.0,0.0
2009-07-13 00:00:00+08:00,29.298874545720423,32.16762581341513,28.687501912933755,32.12059783935547,151492547,0.0,0.0
2009-07-20 00:00:00+08:00,32.44978665817313,34.49553336032687,32.42627088481373,34.44850540161133,229374454,0.0,0.0
2009-07-27 00:00:00+08:00,34.73069209971481,36.306152735370546,33.39037494961977,36.259124755859375,155432722,0.0,0.0
2009-08-03 00:00:00+08:00,36.8234639802474,40.3506155650219,36.30614554407717,39.41004180908203,227767799,0.0,0.0
2009-08-10 00:00:00+08:00,40.32710931286004,40.67982455466348,38.37541759061334,39.692222595214844,142894765,0.0,0.0
2009-08-17 00:00:00+08:00,39.03380292396787,39.26894631507611,38.09322935953491,38.89271545410156,123334156,0.62221676,0.0
2009-08-24 00:00:00+08:00,39.87152593881661,39.98921049423396,38.906514739262974,39.141883850097656,104671408,0.0,0.0
2009-08-31 00:00:00+08:00,39.3301959080258,39.47141527729081,37.729684582878804,38.624088287353516,155938823,0.0,0.0
2009-09-07 00:00:00+08:00,39.28309426651193,39.965666688240184,38.97711736486998,39.82444381713867,117783765,0.0,0.0
2009-09-14 00:00:00+08:00,39.071265114274446,43.284369976162616,39.071265114274446,42.93131637573242,130370937,0.0,0.0
2009-09-21 00:00:00+08:00,43.072547004607095,43.613896674320635,40.76592901503261,41.44850158691406,91840945,0.0,0.0
2009-09-28 00:00:00+08:00,41.307270173643424,42.413504041200916,40.48347846077874,40.74238586425781,102307757,0.0,0.0
2009-10-05 00:00:00+08:00,40.224570298642185,42.1545994341098,40.059812677466034,41.77800750732422,107168929,0.0,0.0
2009-10-12 00:00:00+08:00,41.68386760320728,42.60180562484321,41.21312941950736,42.4605827331543,102882385,0.0,0.0
2009-10-19 00:00:00+08:00,41.707397244362475,42.60180040203152,41.58971271286515,42.53118896484375,93572901,0.0,0.0
2009-10-26 00:00:00+08:00,42.531208294492856,42.531208294492856,40.03629724772669,41.04838180541992,119329918,0.0,0.0
2009-11-02 00:00:00+08:00,40.15398274197106,41.04838273493462,40.03629815432337,40.88362503051758,92542215,0.0,0.0
2009-11-09 00:00:00+08:00,41.1895860416273,44.76719508238212,41.09543985296805,44.53182601928711,179445838,0.0,0.0
2009-11-16 00:00:00+08:00,45.19086360569428,46.25002447145274,44.53182945982181,44.7436637878418,111238267,0.62221676,0.0
2009-11-23 00:00:00+08:00,44.662445664247926,45.46335303646395,40.75212474252986,40.98768615722656,171359740,0.0,0.0
2009-11-30 00:00:00+08:00,42.40104483112382,44.26197813873736,42.40104483112382,44.02641677856445,106898399,0.0,0.0
2009-12-07 00:00:00+08:00,43.72020172987866,43.74375571564819,41.45881062184346,42.47172546386719,111842298,0.0,0.0
